FakeID,lid,Count
1328,4a998112f964a520b42e20e3,4
1329,4b52a8d1f964a520488527e3,7
1330,4b7c0dd6f964a520727a2fe3,8
1331,4a29427ef964a52076951fe3,4
1332,4b464ee1f964a5202a1d26e3,215
1333,4ae49438f964a520e09b21e3,21
1334,4b509350f964a520f62727e3,3
1335,4c18269a834e2d7f1b862880,4
1336,4b147a1bf964a520a0a323e3,7
1337,4b0c580ef964a520843b23e3,13
1338,4a730e62f964a5207cdb1fe3,78
1339,4b2fd901f964a52020f124e3,3
1340,4c37489b04cbb713bb4aee0d,9
1341,4b4033b8f964a520cbb625e3,9
1342,4b0c4487f964a520213a23e3,4
1343,5112ea18e4b04a2f87de0020,3
1344,4aba79eef964a5207b8120e3,71
1345,50b99d92e4b0f3072ab3838e,18
1346,40b28c80f964a5207afe1ee3,13
1347,4af48151f964a52043f321e3,17
1348,53057d23498e2d9d5b119bf9,13
1349,4dc4758c18387d1bd52424cb,3
1350,4b6a56f9f964a520aad22be3,6
1351,50099541e88913c9dace6d93,5
1352,53c09447498e2e581dcab9ff,5
1353,4b30203cf964a52082f624e3,3
1354,50c4b28ee4b09f38ad8b9559,5
1355,4c275aa3b012b7139b0b0993,6
1356,4c095e71340720a1a7ac8493,5
1357,4c14202082a3c9b6efc9fcf8,3
1358,4cdb2f693f6a8cfa2b74e9ea,4
1359,4aeb512cf964a520d4c021e3,21
1360,4aff74bff964a520c43822e3,19
1361,4bca477b937ca593c197a792,3
1362,4b0313ebf964a520824c22e3,10
1363,4b6cb432f964a520a44d2ce3,5
1364,4bf044d4d4f70f47b3b3390f,31
1365,4ae46d55f964a520899a21e3,4
1366,4bd0d578a8b3a5933bbd645f,7
1367,4b969aa8f964a52006d834e3,4
1368,4a4ed73ff964a52026af1fe3,4
1369,4b4eb3eef964a5204ef426e3,5
1370,4e06237f8877394591dde8d3,7
1371,4c55bc07728920a1addbf384,3
1372,4a090fdaf964a52034741fe3,8
1373,40b28c80f964a5204eff1ee3,89
1374,40bd1880f964a520bf001fe3,6
1375,4ad68d06f964a520c70721e3,7
1376,4d37320876b3236a466db879,7
1377,4c66ce02e1da1b8d36f89bc3,4
1378,4c3fb47ae26920a153e85be7,4
1379,5398b267498e07c1344e362e,3
1380,4bc48ba974a9a593a7f0d5f6,6
1381,4baa9adbf964a520e6783ae3,33
1382,4ac11955f964a520d19520e3,10
1383,4b021e6ef964a520da4722e3,32
1384,4a367bc3f964a520989d1fe3,6
1385,49d8199cf964a520a75d1fe3,3
1386,4c3c5ff75418897c35aa0803,8
1387,4a9969a8f964a520282e20e3,3
1388,51737464e4b0fcf8fb22d97a,3
1389,4a848cdbf964a520f3fc1fe3,15
1390,4a7ed546f964a5202bf21fe3,7
1391,53754d02498e830fcc4e5572,3
1392,528bb8c611d24d4e4fad1c08,3
1393,4b1aa106f964a520d4ed23e3,6
1394,4f4eac8fe4b0b5f5b03417c6,25
1395,4a736375f964a52054dc1fe3,27
1396,4b45fb54f964a520761326e3,3
1397,50b29a56e4b0ed0fc1d4dea2,11
1398,4e62a6eeb61cd78088a880b3,7
1399,5364568e498e2bc2184d34c7,3
1400,4fed28f6e4b0ac0d2e673dcb,8
1401,4d98f4589079b1f7c53a380a,3
1402,4eb1a19db8f7fd711df54f04,54
1403,4b32b1def964a520121225e3,5
1404,4a4bca0df964a520bbac1fe3,24
1405,518cf244498e8f5bf8ce3dc0,5
1406,3fd66200f964a52002ee1ee3,10
1407,4ac51eacf964a52070b020e3,11
1408,533ee733498e7b4bd561f35c,3
1409,4fd0ccfba17cd7240a8836db,3
1410,49ea3086f964a52031661fe3,8
1411,4f013cd79911b33a12317e4f,5
1412,4b9c7a68f964a5206f6b36e3,10
1413,49fe1c4ef964a5206f6f1fe3,25
1414,4a71e715f964a520d3d91fe3,5
1415,4c21214b13c00f47317b85de,3
1416,4f6a153ae4b06e51e8a5d00e,3
1417,4ab80b9df964a520f17b20e3,9
1418,4e396c382271aebfead4ae5f,11
1419,4d9a85a83a32a09331097f19,23
1420,4f04990ab8f7f476a5615508,19
1421,4bc7ce048b7c9c74994137cf,3
1422,4ba15bd2f964a520d5af37e3,5
1423,5113cf111648ac19ebdaf725,23
1424,4ae362baf964a520559421e3,3
1425,4c846ae447cc224b5fae989f,5
1426,4fbda442e4b0135f64e439b2,66
1427,4aa9a29bf964a5209f5420e3,5
1428,4bc20e4cb492d13aecdba660,3
1429,40b28c80f964a5203afc1ee3,10
1430,4ae0ca21f964a520838221e3,51
1431,4d41a3378e0e88bfc1a217cd,31
1432,4b9ad75bf964a52022db35e3,30
1433,4a68ab1bf964a520cdca1fe3,8
1434,432b5c80f964a520eb271fe3,166
1435,4b9b0233f964a52054eb35e3,4
1436,536300da498ee44e63dcbc1d,8
1437,530b7f88498eefae4f1f0108,6
1438,41fd7500f964a520541f1fe3,4
1439,4a93587ff964a520981f20e3,10
1440,4ac3492df964a5201f9b20e3,4
1441,4ab83ea3f964a520b47c20e3,3
1442,4bcba646937ca5933712aa92,8
1443,4b44d6cbf964a520bffd25e3,8
1444,4a6389fcf964a52044c51fe3,20
1445,4afee154f964a520293122e3,3
1446,42d84e00f964a52029261fe3,24
1447,536ec6e7498eaded4a0cb834,13
1448,4a2164aef964a520dd7c1fe3,6
1449,4a88da93f964a520b20720e3,11
1450,4c2e7e6c7cc0c9b6972fea9a,4
1451,4e025e96b61cdbfda8400fca,9
1452,4d27c145f7a9224b3375ee9f,24
1453,4b0450b8f964a5203b5322e3,6
1454,4cc86e093c40a35d40c1742e,16
1455,4d822807ebb4236aa9514d58,20
1456,4b3e7fc7f964a520059e25e3,5
1457,51ab8a3e498ea2ceb52522bd,7
1458,4b157f42f964a520b5ad23e3,3
1459,49fe921ef964a520a86f1fe3,8
1460,41a7c380f964a520461e1fe3,18
1461,52e1668c11d24f3c87053537,3
1462,5123b122d63e75ffdb4da31c,4
1463,4b1ab08ff964a52074ef23e3,5
1464,4b2329e6f964a520005424e3,3
1465,4582cc9ef964a520843f1fe3,32
1466,4abd4c6ef964a520938920e3,43
1467,5054c1dbe4b0de8bee2898bc,24
1468,4cd998607bb06dcb152ba9b2,10
1469,4af9cb3df964a5204f1422e3,11
1470,4e53ef35ae606f5737a5479d,5
1471,4e41d3d37d8bec1e4d110f06,27
1472,51e43894498e6dfbd17d7523,7
1473,4bc74f0492b376b0f9734f3a,10
1474,514c911de4b086be7d501e09,4
1475,4a7de247f964a5200cf01fe3,30
1476,4a8c4dbff964a5209c0d20e3,3
1477,4d1b93937e10a35d922ef882,4
1478,4c0a8041340720a15d7e8693,5
1479,4b355b5cf964a520742c25e3,3
1480,4af857f2f964a520650c22e3,16
1481,4a6d20f7f964a52093d21fe3,29
1482,533804aa498e7117b6f0f2f7,52
1483,51e18a1f498e9855fc90d755,13
1484,4a6fa342f964a520add61fe3,22
1485,4a32b10df964a520769a1fe3,3
1486,4fe0a8dbe5e80efd0706f5df,50
1487,4b7466dbf964a52049da2de3,9
1488,4af627edf964a520c80122e3,3
1489,40b68100f964a5207b001fe3,14
1490,49e8b719f964a5206d651fe3,3
1491,4f1704aec2eea9e9912dde25,83
1492,4b50a6fdf964a520872b27e3,4
1493,51b12b4c498e0447e3b921ba,4
1494,4b772fdff964a52000862ee3,4
1495,4d1c12f232982c0f549dc7c8,21
1496,4be0f3197f060f47845b40bf,10
1497,4c2cfd0c3a4d0f47a218e386,3
1498,4de3f56218385df2b0488961,6
1499,4234d400f964a5200f201fe3,30
1500,4b072fadf964a5201cf922e3,3
1501,4a95faeff964a520b52520e3,14
1502,5186758a498e846a264b706a,3
1503,4b0077bcf964a5208e3e22e3,8
1504,4ab17c3af964a520a96920e3,5
1505,4bacd456f964a520ec0f3be3,5
1506,4afc275df964a520262022e3,10
1507,4b7ebd0cf964a52005fc2fe3,6
1508,4aff0aa5f964a520603322e3,3
1509,4aa46532f964a520ad4620e3,6
1510,4b80a158f964a5202f8230e3,4
1511,4b155d03f964a5209dab23e3,4
1512,4c6ff08efa49a1cd3559a4e3,5
1513,4d3230638c42a1cdf24ee65d,10
1514,4ab0e22af964a520a06720e3,7
1515,4b89d44ff964a520a14f32e3,3
1516,4b7d4d3af964a5202fb72fe3,7
1517,4a63f020f964a5200bc61fe3,5
1518,4eb04c237beb08c1a6307218,14
1519,516c4dc6e4b0e67c18d2103a,7
1520,4bc0c1954cdfc9b61f699321,7
1521,4fd4f7e6e4b034e1fabcdfdb,12
1522,4a50cc8ff964a52025b01fe3,3
1523,52dd6f9811d21311429883a4,4
1524,4a316c4af964a520c7991fe3,3
1525,4a74d53af964a520b8df1fe3,11
1526,4b396f7af964a5208b5c25e3,5
1527,4b69e1f0f964a52004ba2be3,42
1528,4a12e778f964a52096771fe3,4
1529,4a84c6a7f964a52097fd1fe3,5
1530,4af9cf3bf964a520661422e3,15
1531,4c23fee5905a0f47e61e5f60,8
1532,52805282498e30298a68a903,8
1533,5363945b498e22fa4c75e41b,4
1534,5185d1ec498edeec07aa36b5,5
1535,40b28c80f964a520d3fe1ee3,15
1536,40b28c80f964a52010fd1ee3,26
1537,4ac40dfcf964a520069e20e3,13
1538,4d9e3c07601d721e5e6ad3cc,10
1539,51327549e4b0f53f8fcf31b7,66
1540,4b1300fbf964a5207e9223e3,5
1541,3fd66200f964a520dfed1ee3,7
1542,4dfd5500227185f38b98340c,3
1543,41ca0a80f964a520981e1fe3,5
1544,4af9cf42f964a520671422e3,4
1545,4aac0285f964a520955b20e3,16
1546,4ab508c0f964a5201e7220e3,4
1547,4a22e402f964a5209b7d1fe3,11
1548,5171b17972dab737ea309ebf,8
1549,4ba104eef964a520848f37e3,6
1550,4a9f4617f964a520053d20e3,6
1551,4b05dfaff964a520eae422e3,10
1552,4b2cf253f964a52024cb24e3,3
1553,4a533e3ef964a52025b21fe3,3
1554,4b83c6d3f964a520041031e3,8
1555,517d6a70e4b0a19981e48ff8,3
1556,5380b288498eaced54c2b262,7
1557,40b68100f964a52070001fe3,11
1558,5150adb3e4b031492ca635c6,7
1559,4b1efa6cf964a5206c2224e3,4
1560,4be6381c910020a1c027d414,4
1561,528f91e711d23de105eac8a3,14
1562,4b58e27af964a520dc7028e3,6
1563,4b57d441f964a520044328e3,10
1564,4bf2a55420960f470b786e2f,4
1565,4aa40608f964a520e74420e3,6
1566,4ac28603f964a520899920e3,7
1567,4a44297af964a52040a71fe3,7
1568,4b6c63b1f964a5200e362ce3,4
1569,4b2d28fef964a520d9cf24e3,11
1570,4b47f9e7f964a5208b4526e3,9
1571,510493e6e4b022bffefd57e2,4
1572,4beaf6c061aca593066c8400,3
1573,4acd181ff964a520d8ca20e3,12
1574,4b671b01f964a520e83a2be3,3
1575,5042b9fee4b029b249c13e80,10
1576,4f4ed9f8e4b0162f4d4ab8ce,11
1577,4d742ddbfe1b721ef770aa1f,3
1578,4e6e8ae7d4c0caa1083e7ae2,3
1579,4a160b04f964a520e9781fe3,5
1580,4bcb3ddc68f976b014a16083,40
1581,4b55acbdf964a5205feb27e3,3
1582,44198fddf964a5202a311fe3,8
1583,4abbb230f964a5206e8420e3,6
1584,53d39484498e49c6b636b5b1,3
1585,4b7d862ff964a5205dc42fe3,4
1586,4c5851eab7a31b8d243d52da,11
1587,4fab210ce4b08e115653e421,4
1588,4f32bb4de4b097fc1800a6f7,3
1589,4b2bff87f964a52048bf24e3,12
1590,4e1fa61d22717a5245b8d19a,4
1591,4cba01359552b60c7a61d78b,30
1592,4a02fadcf964a52076711fe3,25
1593,4dfbec39b61c84188eeb138e,6
1594,4b9edf21f964a520890737e3,3
1595,535b07c3498eba1a59a21680,3
1596,4b82d646f964a5202ae830e3,64
1597,4aeb59aff964a52042c121e3,21
1598,4a1dd042f964a520997b1fe3,8
1599,4e5e2fd5922ec2c0701c4218,46
1600,40b68100f964a5207c001fe3,32
1601,4b5df176f964a5202a7529e3,7
1602,45acf058f964a52067411fe3,16
1603,4f62274ae4b0f9d4772cfc99,29
1604,4ab12fd1f964a520616820e3,13
1605,50fb4a85e4b01b267d69999f,52
1606,4b8fdc94f964a520096633e3,6
1607,4b6c526df964a52090302ce3,3
1608,53cb27b4498e5dff6171173b,14
1609,4b51d842f964a520b45727e3,3
1610,4a9700cbf964a520e72720e3,34
1611,4a08aa12f964a52006741fe3,88
1612,4e1b6d662fb6a735749762c5,3
1613,4a2c99fdf964a52078971fe3,33
1614,4b9d38b0f964a520b69a36e3,3
1615,4fb920d0e4b0e6b4aee480fe,5
1616,4a934644f964a520681f20e3,5
1617,538f5238498e0706f145ba4c,5
1618,4b437852f964a52020e125e3,4
1619,4afda3ddf964a520642922e3,14
1620,4a2bd6e8f964a520e6961fe3,11
1621,4bcc569db6c49c748f819391,4
1622,4d0d199980105481dda41c96,3
1623,4d210bb52eb1f04d391df5c1,3
1624,4b5f5fe1f964a520c2b629e3,5
1625,4b671c4ff964a5204d3b2be3,3
1626,4b9703adf964a5207bf334e3,3
1627,4b43d638f964a5208ceb25e3,7
1628,4fc6ae8be4b022d727c7a8b2,5
1629,53b5db1d498ed1821526a1c5,4
1630,4a8ae9baf964a520d10a20e3,18
1631,4c1e937fb306c9283a4867b7,3
1632,4e24d32aa809f11849e7cfe8,3
1633,4bcf5941b221c9b6dedcd1d0,4
1634,4fff64bbe4b0ac26d3d991c8,5
1635,53925098498ecef183073ce5,61
1636,4f9ead6ae4b0614494920dc8,24
1637,500ac230e4b067574e665ec2,4
1638,4ccdc0eb7c2ff04d3b25a17e,4
1639,4dfbb609483b74244b6819cd,7
1640,5115eb7ce4b04e9f66049411,3
1641,52ef9fcf11d242fa3be1684d,4
1642,40b28c80f964a520defb1ee3,4
1643,4a9f1bd4f964a5208b3c20e3,10
1644,4b25628df964a520037124e3,7
1645,4b298030f964a520ed9f24e3,4
1646,42d6fc80f964a52027261fe3,23
1647,527d9ff2498ece9339c590fc,7
1648,4b1c8d70f964a520630824e3,4
1649,4b314105f964a5204a0325e3,4
1650,4ab83745f964a520957c20e3,9
1651,4b4413fff964a52032f125e3,19
1652,4b044119f964a520945222e3,3
1653,4e4a6f1f14951b66ae8dee70,15
1654,4abc1f19f964a520778620e3,5
1655,4bb350ee14cfd13aa6d915ab,7
1656,4a9979e8f964a520872e20e3,161
1657,4f7b8abfe4b032659c22d5cb,5
1658,4c94c6fb0341370436f374ef,7
1659,5205b6fe11d2d4fd578f73ed,3
1660,4bc225c6f8219c744160b410,4
1661,520d21b88bbd437f24500a23,44
1662,4bccbed468f976b03b316383,3
1663,49ff8ecff964a52030701fe3,18
1664,4ff622fee4b0b3e6988b7306,4
1665,4acf97bdf964a520cbd420e3,6
1666,4b837eaef964a520e70731e3,3
1667,4c4c6f1d5609c9b628538792,3
1668,4d6fba6727316ea82746b4aa,3
1669,4b4412fff964a52013f125e3,3
1670,4a581421f964a52056b71fe3,9
1671,4b6867b9f964a52072762be3,3
1672,4d49dc75f2cc6a3115d2b888,3
1673,4a95a166f964a520f02320e3,12
1674,4e0ccd83b0fb54bdc89690be,4
1675,4a356ce7f964a520fa9c1fe3,4
1676,5078d8d2e4b0c101c5f0b95c,6
1677,4f2ef444e4b0efbc116fc241,5
1678,4b2e9feff964a520d5e324e3,4
1679,436d4780f964a520c4291fe3,6
1680,4a5e8ec0f964a520ccbe1fe3,21
1681,4f2a0d0ae4b0837d0c4c2bc3,32
1682,40b28c80f964a520ccfb1ee3,14
1683,4b1808d6f964a520cfcb23e3,3
1684,4dcb3d3a1f6ea1401d3bf373,46
1685,4bc1691db492d13a6e1fa660,7
1686,4b1b03e6f964a52073f623e3,14
1687,51731112e4b043edc4ccda1b,3
1688,4a9ae81cf964a520853320e3,18
1689,4f82fb3fe4b06fa518a739ce,7
1690,4b24af7ef964a520706924e3,15
1691,4b326c21f964a520520b25e3,3
1692,4e77c639d1646aa04cf1f25c,14
1693,4a077bbbf964a52060731fe3,62
1694,4afb4b3bf964a520b31c22e3,6
1695,4fd252bbe4b07915219c29d5,4
1696,4af5d161f964a52040fd21e3,21
1697,4e7b3a5b2c5bd0b5f1150c06,3
1698,5295284a11d2424be5849952,3
1699,50166e5fe4b0d8233f53ac3c,12
1700,4b7fe385f964a520a54230e3,4
1701,4ecdb2e102d5feaa193f5669,3
1702,4de64752814db55dc23aec01,5
1703,4acd2667f964a52014cb20e3,5
1704,5314ffc3e4b0e72a36e5f1b0,3
1705,4ad35fb9f964a52004e420e3,28
1706,40b28c80f964a5202cff1ee3,4
1707,4c49d68e20ab1b8d6f755217,3
1708,4a5cd95bf964a520b7bc1fe3,5
1709,4a3d70c9f964a52046a21fe3,36
1710,4be48cac477d9c74fb93e62d,3
1711,4b08b4b0f964a5201d1123e3,4
1712,4b560babf964a5208bfd27e3,6
1713,525ef28511d2818a08ff65f1,8
1714,51cf3e8b498ede5bd5ceda00,4
1715,4bced021c564ef3bebc5eef0,3
1716,49fb3f92f964a520286e1fe3,4
1717,49dce73af964a520bb5f1fe3,13
1718,52e6d9e8498ecb214c2f08c4,20
1719,4bb7e61fb35776b0915ec801,30
1720,5258d5b511d2a8e47af241ef,8
1721,4ad9e64df964a520b71b21e3,12
1722,4a834f5bf964a520bcfa1fe3,9
1723,4fe4e11de4b079b380a5878e,15
1724,4b802731f964a520335730e3,3
1725,4f6445ed121d20ef3949b31f,3
1726,538006e9498eb7855e808322,25
1727,4e667204091afcffda218e18,38
1728,42eeb780f964a520b4261fe3,143
1729,4a402021f964a5204fa41fe3,21
1730,4d59d56bf8ff236a0fbccf4a,6
1731,4a822c5df964a520ccf81fe3,9
1732,4aabc00bf964a520ea5920e3,5
1733,4a908816f964a520611820e3,5
1734,51e213d3498e61dcd20f69b3,5
1735,4ac65790f964a520dbb320e3,15
1736,4e65060e45ddda352aad57dc,10
1737,53b8327e498ecdc36af3e2df,9
1738,4e1e65aab0fbe764a4a50e61,36
1739,4b99463ff964a520686f35e3,4
1740,4b68c595f964a520168c2be3,3
1741,50170fc6ebca2ad0b7ae7de7,4
1742,4bd492ce7b1876b09c518986,6
1743,4a9f2c5ff964a520ce3c20e3,22
1744,4dff420ed164f31b7bd095f5,9
1745,4ad5058df964a520540121e3,5
1746,4c82e53d2f1c236a51673e43,5
1747,4a5cd798f964a520b2bc1fe3,7
1748,49bc8c49f964a5203f541fe3,24
1749,4c11855517002d7f8969e609,3
1750,4b1c2abbf964a520630324e3,20
1751,4b1c7991f964a520bb0724e3,4
1752,4fccf96de4b0dc27795806ad,8
1753,4a55460ef964a520f8b31fe3,17
1754,4bce32e1c564ef3be2dfedf0,3
1755,4ea75afc93adf18a201b2bef,3
1756,42ed6600f964a520a8261fe3,23
1757,49f752d2f964a520816c1fe3,16
1758,40b28c80f964a520c1fb1ee3,5
1759,4ee4ebb38b81bab283e48bcc,7
1760,4c924f7f238c6dcb6467c755,23
1761,4be829676af1ef3b1b9f1b96,8
1762,4a181bb6f964a52081791fe3,5
1763,50de12c2e4b028f64db9ae09,5
1764,4ee13041f9f49f981cb7cd26,17
1765,52dad223498ee02aff5bd76c,10
1766,4acbd588f964a520edc720e3,78
1767,52695b4e11d28591d6794c24,56
1768,4c0e638f98102d7f4589e306,3
1769,4b01c4fcf964a520494522e3,11
1770,4d951f420caaa143b33357b3,3
1771,51b0b828498ecb8d51e396ea,55
1772,4b76ed5ef964a520546b2ee3,3
1773,4a345e4cf964a520249c1fe3,5
1774,4bb4d3ae86a8d13a98efde7f,6
1775,4febc217e4b0b9e7d2293347,11
1776,4a79b644f964a5206ce71fe3,17
1777,49e5527cf964a520ba631fe3,3
1778,4b48eb5af964a5205a5d26e3,7
1779,4ae8feedf964a520e6b321e3,5
1780,5166cbeee4b039f562573e17,6
1781,51eb243f498e401ec2c7908e,3
1782,4bc245c974a9a5934a14d3f6,4
1783,4a139e53f964a520f1771fe3,39
1784,50ecb8aae4b0888c9ff4e731,3
1785,4b3f8bd5f964a520cea825e3,3
1786,529fbbee498e3f1cd0c17815,4
1787,4af32711f964a52036eb21e3,3
1788,4b6300ecf964a520315d2ae3,7
1789,4b18707df964a520c5d223e3,3
1790,4acfe615f964a520c8d620e3,25
1791,4b2abef9f964a520c4ae24e3,43
1792,4b4819bdf964a5203d4826e3,59
1793,4a25b21af964a520817e1fe3,7
1794,50b424c8e4b01bf3818e3b6b,22
1795,4a189b92f964a520d0791fe3,86
1796,4af61832f964a520190122e3,6
1797,4f3d871fe4b046e822dbe157,81
1798,4a823f8af964a52001f91fe3,28
1799,4b69e366f964a5205dba2be3,4
1800,5069b779e4b033d35919d26c,152
1801,4b78c57ef964a520bee12ee3,5
1802,46e6b285f964a520c74a1fe3,8
1803,537b1383498e9a76c532e73d,4
1804,4ad27165f964a520aae120e3,5
1805,4af37f39f964a52028ee21e3,10
1806,507b9f75e4b0c31688672c9f,6
1807,4f316b02e4b0731147222933,3
1808,4b0735bcf964a520b4f922e3,12
1809,4a81f649f964a52022f81fe3,3
1810,4acf8dd4f964a5207dd420e3,4
1811,538904e9498e8da3bcc6105c,66
1812,4cb89bc9f50e224bb026e8fb,5
1813,4ae3eb9cf964a5209b9921e3,14
1814,4b1eb195f964a520f01d24e3,5
1815,4bd0d4f8b221c9b6b287d4d0,3
1816,4baa966ef964a52043773ae3,3
1817,4b06cbe8f964a52068f022e3,3
1818,53764973498e50bda34291c7,6
1819,51560f3be4b0fa0f80bec87e,6
1820,52a81a0311d2ecc7a65a500b,17
1821,4adf686bf964a5204c7a21e3,7
1822,4bcd0fd568f976b01bdb6383,4
1823,4c4dcde9ea24c9b6b9ccac14,10
1824,4b2c85bef964a52095c724e3,3
1825,5197c44d498e3d8ca124fcf9,37
1826,40b28c80f964a52009fc1ee3,18
1827,4b92855cf964a5207e0034e3,11
1828,4eeb706477c8dc54c6116731,5
1829,4b647361f964a52020b42ae3,3
1830,4ebc0743775be9ee02cdee48,9
1831,518450ea498ea97c47d47939,5
1832,4e46f1c0922ee4def2930efe,39
1833,4b672f74f964a52014402be3,14
1834,4be45123bcef2d7f216002e5,3
1835,41f2e900f964a520131f1fe3,3
1836,5336d862498ec13b5aa08853,3
1837,4db0ea936a231f2e4a6041ad,9
1838,4af079bcf964a52072dc21e3,16
1839,4c411b99d691c9b6095b8c0a,28
1840,42e57d00f964a5207c261fe3,16
1841,4a95690cf964a5201c2320e3,16
1842,4a7d162bf964a5207aee1fe3,17
1843,4b0d9d69f964a5204a4c23e3,3
1844,503fa503e4b0c05c115ebdfc,10
1845,4d978ed161a3a1cd89cbb842,3
1846,4f4a9f00e4b002a2add6af8d,18
1847,4b328adef964a5202f0e25e3,9
1848,4b57f541f964a520484728e3,17
1849,4c20148c920076b003ccc5e9,5
1850,40e20280f964a520e3091fe3,12
1851,5102023dfe70d7bb3764c6a5,8
1852,4b776e62f964a520ef992ee3,24
1853,40b28c80f964a520a5fc1ee3,6
1854,4addabeef964a520456521e3,20
1855,4b2821abf964a520878f24e3,3
1856,4df7f3f118a801cd9f119204,33
1857,4e0b6018a8097aad936e1430,3
1858,53b84eda498efa33b14b671e,4
1859,49f753b2f964a520836c1fe3,6
1860,53304a78498e96e0e25bfd55,6
1861,4fcbd53de4b0d9a5f08651a2,5
1862,49d8181cf964a520a35d1fe3,24
1863,4af73b04f964a520700722e3,19
1864,5256b8ad498e103bd65a3e37,3
1865,5116927de4b03dc1140d4056,5
1866,4a85edcaf964a520b0ff1fe3,32
1867,4a1c43d5f964a520307b1fe3,46
1868,4aa0574ff964a520363f20e3,19
1869,4b5c77bff964a520403129e3,3
1870,4c73ef109e706dcb89b74e62,3
1871,4cdc7d96a1bba35dafb89ae5,8
1872,4a9b0e98f964a520393420e3,7
1873,4ac0d778f964a520ad9420e3,50
1874,4b30085df964a520c6f424e3,3
1875,49dcd35cf964a520a85f1fe3,14
1876,4e39e60ee4cdcd10683bb81e,26
1877,5076194ee4b052756894682c,108
1878,4a9960def964a520052e20e3,4
1879,509ecf65e4b01718b2ddcb5c,6
1880,4d55d6edd8f7a090d184d80a,9
1881,4b7eba7af964a52071fb2fe3,3
1882,4b95babef964a52007b134e3,5
1883,5002fb2fe4b062a7b306ea4f,3
1884,4b05e781f964a52082e522e3,3
1885,4c75a807d8948cfa516768da,3
1886,4a2996ebf964a520ac951fe3,12
1887,5161e385e4b0aca314fa16f9,3
1888,4ac52e1ff964a520cbb020e3,3
1889,51cce4bf498e45d714fbdc43,31
1890,4b8d51e8f964a52057f432e3,6
1891,4f7f6d2de4b09855f2309ce2,3
1892,4f31d4c1e4b0d77c2885c0c3,6
1893,5165aaade4b054a5d43efb69,3
1894,4eb4974161af0dda90005a16,5
1895,4b3e197cf964a520639825e3,11
1896,4b2c258bf964a5209bc224e3,6
1897,4cba0ae9c7228cfa407214ce,3
1898,4a4e8feef964a520b2ae1fe3,13
1899,5226829f11d295d7dbb570a1,4
1900,512e4c4de4b0cbe0ccf93718,3
1901,4eea25b629c220d20ea20034,8
1902,40b28c80f964a52042fc1ee3,6
1903,4f4e51f4be7711f18599052f,4
1904,40b28c80f964a520befb1ee3,5
1905,4bc20f35920eb713768d1b2c,4
1906,4bc089e974a9a5935f26d0f6,3
1907,4b1db06ef964a520f51324e3,17
1908,4cf5785164e3721eb7c61bc8,3
1909,4b52a23cf964a5207f8427e3,5
1910,42717900f964a52074211fe3,22
1911,4b0ac768f964a520b22723e3,8
1912,4af9ca0df964a520421422e3,23
1913,50ddd8bae4b0c6dcb2fd9340,4
1914,49e749fbf964a52086641fe3,73
1915,49e154e7f964a520bf611fe3,17
1916,4b65dc20f964a5206e042be3,3
1917,49ecc894f964a52084671fe3,4
1918,40b28c80f964a520bffb1ee3,9
1919,4a0f40a3f964a52043761fe3,10
1920,40b28c80f964a520c3fb1ee3,25
1921,50a06b54e4b044f765571e6f,3
1922,40b28c80f964a5202efd1ee3,13
1923,52041fb4498eeca4c109b9fa,9
1924,4b59e388f964a520879e28e3,4
1925,40b28c80f964a5203fff1ee3,5
1926,52f2eebd498ea23d1a8d16d5,59
1927,4b118a91f964a520e27e23e3,4
1928,4a18c6aef964a520e7791fe3,8
1929,4a6e6893f964a520add41fe3,12
1930,40b28c80f964a5200dfd1ee3,5
1931,4b06b355f964a520cbee22e3,3
1932,4b36d2adf964a520093d25e3,8
1933,4a7a32baf964a520d3e81fe3,30
1934,4c16f63196040f4795ba73a5,3
1935,4ca4d2a4d695199c9a9451e7,90
1936,469afb63f964a52009491fe3,46
1937,4f8311a5e4b0fc8b1af49f01,3
1938,4d39f4b0e6116a3151a4bfee,15
1939,4c43a65536d6a5935f7e69a8,3
1940,4ae9de34f964a52025b721e3,6
1941,49dce128f964a520b65f1fe3,11
1942,53591127498efef7798b96d9,6
1943,4a95a1e9f964a520f62320e3,15
1944,4c94d368533aa093afc0c245,3
1945,4dc307d6e4cd169dc610480a,66
1946,4af9fcedf964a520ce1522e3,3
1947,4ade3348f964a520df7321e3,4
1948,4ae8d748f964a520c7b221e3,8
1949,53404b33498eb6afb29b8f0f,8
1950,4b8c5611f964a52064cb32e3,3
1951,49f52b5cf964a520a26b1fe3,5
1952,4a5bc165f964a520b9bb1fe3,68
1953,4bcb2e75fb84c9b6fe411e3e,5
1954,4fc6d0c9e4b08f659ecc1328,3
1955,40b28c80f964a52022ff1ee3,15
1956,518559f0498e1c0b67739a4e,5
1957,4aa592b6f964a520d74820e3,20
1958,4d6025675c39b1f7af96004a,4
1959,4b7038cef964a5205a0c2de3,5
1960,413e4b80f964a520531c1fe3,14
1961,4c59cdd85c57c9b607b51b4a,6
1962,4c7db04610916dcb3e5d2a96,22
1963,4ba3b911f964a520665838e3,20
1964,4edce55e6da1642c5fa5e24b,3
1965,505e3823e4b0b55bea80efe4,4
1966,4e0a561d18a8031642cd3979,3
1967,4da8ef676e81162ae7b177c9,7
1968,4fb5b05be4b03d28340d875f,35
1969,4e07b8f0b0fbba5eee1e2739,4
